# Fuente: Wikcionario (es.wiktionary.org), CC BY-SA 4.0, vía kaikki.org/Wiktextract
emperifollar	tr.	Llenar a uno de perifollos.
emperifollarse	prnl.	Ponerse perifollos (vestirse con adornos).
emperlado	adj.	Engastado con perlas.
emperlar	tr.	Adornar con perlas.
empernado	adj.	Se usa con los adverbios "Bien" y "Mal" para denotar el que tiene bien o mal hechas las piernas.
emperrarse	v.	Obstinarse, empeñarse en no ceder ni darse a partido.
emperro	m.	Acción o efecto de emperrarse, insistencia en algo de manera obstinada, irracional o arbitraria.
empezar	tr.	Iniciar una acción.
empeñadamente	adv.	Con empeño, tesón o constancia.
empeñado	adj.	Dicho de disputas o reyertas: acalorado, reñido.
empeñador	adj.	Aquel que regenta una casa de empeños.
empeñar	tr.	Dejar un objeto de valor a un prestamista o empeñador a cambio de un préstamo y mientras dure el mismo.
empeñarse	prnl.	Dedicarse a algo movido por un gran deseo o empeño₂.
empeño	m.	Acción o efecto de empeñar o de empeñarse.
empeñoso	adj.	Que tiene empeño por realizar algún cometido.
empiema	m.	Presencia de pus en el espacio pleural.
empiernar	intr.	Habituar a un infante a ser cargado en los brazos.
empiernarse	v.	Tener un encuentro íntimo entre dos individuos.
empijamar	tr.	Poner a alguien (generalmente a un niño) el pijama o ropa de dormir.
empijamarse	tr.	Ponerse el pijama o ropa de dormir.
empiluchar	tr.	Quitar la ropa.
empilucharse	prnl.	Quitarse la ropa.
empinado	adj.	Que tiene una inclinación cercana a lo vertical.
empinar	tr.	Enderezar y levantar en alto.
empinarse	prnl.	Ponerse uno sobre las puntas de los pies para aparecer más alto o descubrir mejor las cosas.
empinchar	tr.	Irritar o enojar.
empincharse	v.	Dicho de una persona: Irritarse, exacerbarse, enojarse excesivamente por algo o por alguien.
empingado	adj.	Molesto, disgustado, enojado.
empino	m.	La parte curva ó casquete de la capilla por arista, que está encima de la horizontal tirada desde la clave de un arco toral ó forma á la del opuesto.
empireumático	adj.	Que pertenece o concierne al empireuma.
empirismo	m.	Corriente filosófica según la cual el conocimiento se halla fundado en la experiencia. Se contrapone al racionalismo, para el cual el conocimiento se halla fundado en gran parte en la razón.
empiyamar	tr.	Poner a alguien (generalmente a un niño) la piyama o ropa de dormir.
empiyamarse	prnl.	Ponerse la piyama o ropa de dormir.
empizarrado	m.	Cubierto de un edificio formado de pizarras que se solapan unas con otras, y se clavan ó se sientan en la armadura con mezcla de cal ó yeso.
empizarrar	tr.	Cubrir con pizarras las armaduras de los edificios.
emplastecer	tr.	Eliminar las irregularidades de una superficie para dejarla lisa y luego pintar sobre ella.
emplasto	m.	Sustancia curativa espesa y pegajosa sobre un pedazo de tela.
emplatado	m.	Acción o efecto de emplatar.
emplatar	tr.	Disponer los alimentos en el plato para presentarlo al comensal.
emplayar	tr.	Sacar a seco sobre la playa u otro terreno una embarcación.
emplazamiento	m.	Acción o efecto de emplazar.
emplazar	tr.	Citar a una persona en determinado tiempo y lugar y especialmente para que dé razón de algo.
empleable	adj.	Persona que puede o debe ser empleada, es decir capaz de realizar una tarea y autorizada para ello.
empleado	adj.	Dedicado al desempeño de algún cargo.
empleador	m. y f.	En un contrato de trabajo, la parte que provee un puesto de trabajo a una persona física para que preste un servicio personal bajo su dependencia, a cambio del pago de una remuneración o salario.
emplear	tr.	Ocupar a uno encargándole algún negocio o puesto.
emplearse	prnl.	Ser empleado.
emplebeyecer	tr.	Hacer o asignar la condición de plebeyo a algo o a alguien (de la plebe, no de la aristocracia).
empleitero	adj.	Se dice del que hace o vende empleitas.
emplenta	f.	Pedazo de tapia que se hace de una vez según el tamaño del tapial.
empleo	m.	Acción o efecto de emplear.
emplomado	m.	La techumbre de un edificio cubierta de planchas de plomo.
emplumecer	intr.	Generar plumas un ave.
emplástico	adj.	Pegajoso o espeso como un emplasto.
empobrecedor	adj.	Que empobrece.
empobrecer	tr.	Hacer que alguien o algo sea, parezca o se vuelva pobre o más pobre, menos abundante o menos rico.
empobrecerse	prnl.	Quedar en condición de pobreza o llegar a ella; hacerse o volverse pobre o más pobre.
empoderamiento	m.	Acción o efecto de empoderar o de empoderarse.
empoderar	tr.	Dar poder, voz o agencia a una persona o grupo social oprimido, excluido o desfavorecido.
empoderarse	prnl.	Estar en proceso de liberación de un estado de opresión o de dependencia social, moral o intelectual, adquiriendo la capacidad de utilizar con plenitud los propios derechos.
empollar	tr.	Incubar los huevos las aves.
empollerada	f.	Mujer vestida con la pollera, atuendo típico panameño.
empollerar	tr.	Vestir a alguien con la pollera, traje de mujer tradicional de Panamá.
empollerarse	prnl.	Vestirse con la pollera, traje de mujer tradicional de Panamá.
emponcharse	prnl.	Abrigarse con un poncho.
emponzoñador	adj.	Que da o compone ponzoña.
emponzoñar	tr.	Dar ponzoña a uno, o envenenar una cosa con ponzoña.
emporio	m.	Mercado en que se ofrecen bienes de diversos orígenes.
empotrable	m.	Un empotrable o cuadro empotrable es el contenidor para el espacio detrás de los accesorios eléctricos, como tomacorrientes e interruptores de luz.
empotrador	adj.	Que empotra.
empotrar	tr.	Meter una cosa en un paramento, sea muro o pared, o en el suelo, asegurándola con trabajo de albañilería (recibido).
empox	m.	Viruela del mono.
empozar	tr.	Meter algo en un pozo.
emprar	tr.	Usufructuar.
emprendar	tr.	Vestir a alguien con prendas elegantes o vistosas, joyas y adornos.
emprendarse	prnl.	Vestirse con prendas elegantes o vistosas, joyas y adornos.
emprendedor	adj.	Que desarrolla una actividad riesgosa con resolución. Generalmente está asociado a quien se propone la creación de una empresa aprovechando una oportunidad en el mercado.
emprendedurismo	m.	Acción o efecto de emprender.
emprendengarse	prnl.	Poner con esmero muchos adornos y atavíos (perendengues) en el cuerpo, incluyendo ropa seleccionada con cuidado.
emprender	tr.	Iniciar con decisión y compromiso una obra, tarea, dirección, proyecto, empresa o negocio, asumiendo los retos que ello implica.
emprendimiento	m.	Acción y efecto de emprender.
empresa	f.	Organismo compuesto por el trabajo y el capital como elementos de la producción, y ocupada en labores industriales, comerciales o de prestación de servicios, con fines de lucro.
empresariado	m.	Conjunto de empresas o de empresarios.
empresarial	adj.	Que pertenece o concierne a la empresa.
empresarialización	f.	Acción o efecto de empresarializar.
empresarializar	tr.	Acomodar una institución a los mecanismos, paradigmas y esquemas bajo los que opera una empresa.
empresario	m. y f.	Persona que emprende algo.
empresaurio	m.	Empresario que abusa de las prebendas del Estado, las cuales utiliza como sustento.
empresucio	m.	Empresario que abusa de las prebendas del Estado, las cuales utiliza como sustento.
empretecer	intr.	Ponerse de color muy oscuro, negro o moreno.
emproblemado	adj.	Que está en problemas.
empréstito	m.	Préstamo que se hace al Estado, a una corporación o a una empresa, especialmente cuando está respaldado por títulos negociables o al portador.
empujar	tr.	Aplicar una fuerza para mover o detener algo o a alguien.
empuje	m.	Proceso y resultado de empujar (hacer fuerza o presión contra alguien o algo).
empujoncito	m.	Pequeño esfuerzo o ayuda para que algo llegue a ocurrir o realizarse.
empujón	m.	Impulso fuerte para desplazar o apartar a una persona o una cosa.
empuntado	adj.	Persona que tiene el puntillo, o que se encuentra ligeramente feliz después de haber ingerido alcohol, sin llegar a estar borracho.
empurpurado	adj.	Vestido o decorado con el color púrpura.
empuñadura	f.	Mango de algunas armas o herramientas destinadas a ser sujetadas con la mano.
empuñar	tr.	Tomar con el puño.
empuñidura	f.	Amarradura del puño del grátil de una vela en el penol de su respectiva verga.
empático	adj.	Que pertenece o concierne a la empatía.
empíreo	adj.	Celestial, divino, supremo.
empíricamente	adv.	Con empirismo, de modo empírico.
empírico	adj.	Perteneciente o relativo al empirismo.
emulación	m.	Imitación de las cualidades o acciones de otro, con interés en igualarlas o incluso excederlas.
emulador	adj.	Que emula a otro; que compite con otro.
emular	tr.	Imitar las acciones de otra persona procurando igualarle y aún excederle. Se toma, por lo común, en buena parte.
emulsionar	tr.	Crear o producir una emulsión (dispersión o suspensión de un líquido en otro con el que normalmente no se mezcla de forma natural).
emulsivo	adj.	Adecuado o propicio para producir emulsiones.
emulsión	f.	Una mezcla de dos o más líquidos que son normalmente inmiscible (nonmixable o unblendable). Las emulsiones son parte de una clase más general de sistemas de dos fases de la materia llamados coloides.
emundación	f.	Acción o efecto de limpiar.
emérito	adj.	Que se ha retirado de un cargo y recibe algún premio por sus buenos servicios.
emético	adj.	Que provoca el vómito.
emú	m.	(Dromaius) Ave de gran tamaño, no voladora y de plumaje gris parduzco, endémica de Australia.
enaceitar	tr.	Aplicar o untar con aceite.
enagua	f.	Vestidura de mujer que se usa interiormente, debajo de la falda o del guardapiés, y cubre desde la cintura hasta los pies. Generalmente blanca y de tela fina.
enaguachar	tr.	Llenar un recipiente con agua en demasía.
enaguas	f.	Prenda exterior de mujer que pende desde la cintura.
enajenable	adj.	Susceptible de ser alienado o enajenado.
enajenación	f.	Acción o efecto de enajenar o de enajenarse.
enajenado	adj.	Cedido a otra persona o institución en cuanto a algún derecho de la forma que prescribe la ley.
enajenador	adj.	Que enajena.
enajenamiento	m.	Acción o efecto de enajenar o de enajenarse.
enajenante	adj.	Que enajena.
enajenar	tr.	Transferir a otra persona la posesión de un bien, o algún derecho sobre ese bien.
enajenarse	prnl.	Desposeerse, privarse de algo.
enalbardar	tr.	Hechar o poner la albarda.
enalmagrado	adj.	Que tiene color de almagre (óxido rojo).
enalmagrar	tr.	Poner o teñir color de almagre (óxido rojo).
enaltecedor	adj.	Que enaltece.
enaltecer	tr.	Poner a alguien en un nivel, dignidad o cargo más alto o superior.
enaltecimiento	m.	Acción o efecto de enaltecer.
enamarillecer	intr.	Poner o ponerse de color amarillo.
enamoradizo	adj.	Con la tendencia o propensión a enamorarse con facilidad (y generalmente por poco tiempo).
enamorado	adj.	Que siente o tiene un amor profundo.
enamorador	adj.	Que enamora o galantea.
enamoramiento	m.	Acción o efecto de enamorar o de enamorarse.
enamorar	tr.	Provocar el sentimiento del amor en alguien.
enamorarse	prnl.	Prendarse de amor de una persona.
enamoricarse	prnl.	Prenderse de una persona levemente y sin gran empeño.
enano	adj.	Que posee unas dimensiones reducidas respecto a la norma.
enantiosemía	f.	Condición o carácter de autoantónimo.
enarbolar	tr.	Levantar en alto un estandarte, bandera u otra cosa semejante.
enarcar	tr.	Curvar, dar forma de arco.
enarcarse	prnl.	Encogerse, hacerse más pequeño.
enardecedor	adj.	Que enardece.
enardecer	tr.	Incrementar la intensidad o agudeza de una emoción, pasión o disputa.
enardecerse	prnl.	Encenderse, requemarse una parte del cuerpo del animal por congestión o inflamación.
enardecimiento	m.	Acción y efecto de enardecer.
enarenación	f.	La mezcla de cal y arena que sirve para blanquear las paredes que se han de pintar.
enarenar	tr.	Echar arena, llenar o cubrir de arena.
enarenarse	prnl.	Encallarse o varar las embarcaciones.
enarmas	f.	Correas de cuero de agarre unidas a la parte posterior de los escudos durante todo el período Medieval.
enarmonar	tr.	Levantar o poner en pie alguna cosa.
enarmonarse	prnl.	Levantarse o ponerse en pie un caballo.
enarmónico	adj.	Se dice de uno de los tres géneros del sistema musico que procede por dos diesis o semitonos menores y una tercera mayor o dítono.
enarración	f.	Acción o efecto de enarrar.
enartamiento	m.	Acción y efecto de enartar.
enartar	tr.	Engañar, ocultar.
enartrosis	f.	Diartrosis en la que el extremo esferoidal de un hueso encaja en la cavidad de otro.
enastado	adj.	Que tiene astas o cuernos.
enastar	tr.	Poner el mango o asta a un arma o instrumento.
enastilar	tr.	Poner un astil a una herramienta.
enatieza	f.	Desaliño, descompostura, desaseo.
enatíamente	adv.	Con desaliño, con descompostura o desaseo.
encabalgamiento	m.	Acción y efecto de encabalgar.
encabalgar	intr.	Apoyarse una cosa en otra.
encabezado	m.	La cabecera de la página de un libro u otro documento.
encabezamiento	m.	Acción de encabezar o empadronar.
encabezonamiento	m.	Acción y efecto de encabezonar.
encabillar	intr.	Reforzar o afianzar con cabillas (barras) una estructura.
encabritarse	prnl.	Empinarse el caballo, afirmándose sobre los pies y levantando los brazos.
encabronar	intr.	Causar fuerte enojo, ira o cólera.
encachado	adj.	Que tiene un carácter fuerte, gallardo, enérgico, que despierta simpatía o admiración.
encachimbarse	prnl.	Enfadarse mucho.
encadenación	f.	Acción o efecto de encadenar.
encadenamiento	m.	Acción y efecto de encadenar.
encadenar	tr.	Colocar una cadena para cerrar, unir o limitar el movimiento.
encajar	tr.	Meter una cosa dentro de otra ajustadamente.
encajarse	prnl.	Ponerse en un sitio donde prácticamente no hay espacio (estrecho), de modo que uno quede muy apretado.
encaje	m.	Acción o efecto de encajar.
encajonamiento	m.	Acción y efecto de encajonar.
encajonar	tr.	Meter en un cajón.
encalabozar	tr.	Encerrar o poner a alguien en el calabozo.
encalabrinamiento	m.	Acción y efecto de encalabrinar.
encalabrinar	tr.	Afectar, un olor o vapor, la claridad mental o emocional.
encalabrinarse	prnl.	Sufrir, por un olor o vapor, una alteración de la claridad mental o emocional, irritación, nerviosidad, etc.
encalada	f.	Pieza de metal en el jaez del caballo.
encalado	m.	Acción o efecto de encalar.
